date,qty
2013-03-05,490271.0
2013-03-06,371743.0
2013-03-07,448432.0
2013-03-08,480615.0
2013-03-09,823230.0
2013-03-10,493325.0
2013-03-11,310352.0
2013-03-12,595984.0
2013-03-13,421333.0
2013-03-14,501323.0
2013-03-15,453931.0
2013-03-16,346874.0
2013-03-17,412648.0
2013-03-18,450258.0
2013-03-19,331141.0
2013-03-20,407766.0
2013-03-21,340991.0
2013-03-22,395623.0
2013-03-23,238693.0
2013-03-24,270846.0
2013-03-25,417195.0
2013-03-26,510923.0
2013-03-27,475978.0
2013-03-28,347882.0
2013-03-29,531935.0
2013-03-30,259405.0
2013-03-31,448990.0
2013-04-01,288690.0
2013-04-02,368461.0
2013-04-03,535602.0
2013-04-04,376125.0
2013-04-05,325598.0
2013-04-06,344731.0
2013-04-07,332992.0
2013-04-08,515164.0
2013-04-09,525168.0
2013-04-10,443953.0
2013-04-11,305949.0
2013-04-12,488064.0
2013-04-13,274215.0
2013-04-14,432198.0
2013-04-15,490616.0
2013-04-16,410925.0
2013-04-17,468853.0
2013-04-18,421163.0
2013-04-19,500711.0
2013-04-20,304191.0
2013-04-21,447326.0
2013-04-22,537148.0
2013-04-23,510885.0
2013-04-24,439137.0
2013-04-25,424823.0
2013-04-26,655787.0
2013-04-27,368832.0
2013-04-28,498804.0
2013-04-29,527451.0
2013-04-30,456170.0
2013-05-01,279140.0
2013-05-02,378890.0
2013-05-03,535072.0
2013-05-04,380755.0
2013-05-05,426020.0
2013-05-06,361023.0
2013-05-07,500888.0
2013-05-08,580958.0
2013-05-09,406702.0
2013-05-10,588860.0
2013-05-11,248369.0
2013-05-12,351479.0
2013-05-13,460006.0
2013-05-14,331031.0
2013-05-15,436721.0
2013-05-16,455648.0
2013-05-17,470807.0
2013-05-18,350218.0
2013-05-19,390599.0
2013-05-20,484926.0
2013-05-21,425130.0
2013-05-22,392982.0
2013-05-23,443339.0
2013-05-24,383223.0
2013-05-25,329984.0
2013-05-26,476307.0
2013-05-27,471591.0
2013-05-28,302999.0
2013-05-29,381940.0
2013-05-30,353087.0
2013-05-31,309425.0
2013-06-01,344070.0
2013-06-02,585347.0
2013-06-03,504323.0
2013-06-04,286128.0
2013-06-05,378983.0
2013-06-06,348629.0
2013-06-07,326304.0
2013-06-08,508223.0
2013-06-09,443349.0
2013-06-10,462455.0
2013-06-11,46053.0
2013-06-12,477450.0
2013-06-13,287707.0
2013-06-14,405447.0
2013-06-15,225800.0
2013-06-16,390792.0
2013-06-17,562688.0
2013-06-18,430307.0
2013-06-19,542609.0
2013-06-20,425425.0
2013-06-21,495211.0
2013-06-22,369141.0
2013-06-23,458762.0
2013-06-24,506233.0
2013-06-25,454842.0
2013-06-26,422922.0
2013-06-27,387090.0
2013-06-28,339241.0
2013-06-29,230885.0
2013-06-30,402042.0
2013-07-01,322119.0
2013-07-02,458996.0
2013-07-03,527705.0
2013-07-04,397984.0
2013-07-05,346729.0
2013-07-06,331755.0
2013-07-07,438415.0
2013-07-08,456617.0
2013-07-09,449259.0
2013-07-10,486251.0
2013-07-11,24337.0
2013-07-12,295091.0
2013-07-13,532838.0
2013-07-14,480924.0
2013-07-15,429089.0
2013-07-16,510525.0
2013-07-17,473519.0
2013-07-18,444106.0
2013-07-19,570872.0
2013-07-20,468076.0
2013-07-21,513340.0
2013-07-22,501454.0
2013-07-23,509570.0
2013-07-24,513981.0
2013-07-25,472813.0
2013-07-26,480093.0
2013-07-27,376845.0
2013-07-28,366442.0
2013-07-29,458692.0
2013-07-30,368108.0
2013-07-31,441807.0
2013-08-01,305687.0
2013-08-02,460961.0
2013-08-03,498490.0
2013-08-04,390240.0
2013-08-05,381113.0
2013-08-06,321169.0
2013-08-07,598314.0
2013-08-08,484143.0
2013-08-09,523167.0
2013-08-10,646107.0
2013-08-11,20451.0
2013-08-12,438717.0
2013-08-13,436283.0
2013-08-14,428666.0
2013-08-15,510159.0
2013-08-16,158296.0
2013-08-17,214984.0
2013-08-18,216928.0
2013-08-19,225255.0
2013-08-20,411807.0
2013-08-21,446236.0
2013-08-22,405840.0
2013-08-23,484864.0
2013-08-24,409094.0
2013-08-25,482649.0
2013-08-26,506103.0
2013-08-27,491156.0
2013-08-28,470188.0
2013-08-29,484149.0
2013-08-30,528361.0
2013-08-31,534593.0
2013-09-01,380852.0
2013-09-02,230474.0
2013-09-03,376262.0
2013-09-04,353578.0
2013-09-05,372391.0
2013-09-06,425506.0
2013-09-07,414287.0
2013-09-08,606278.0
2013-09-09,544829.0
2013-09-10,530204.0
2013-09-11,84815.0
2013-09-12,533061.0
2013-09-13,507626.0
2013-09-14,403604.0
2013-09-15,365814.0
2013-09-16,530243.0
2013-09-17,446591.0
2013-09-18,524213.0
2013-09-19,468554.0
2013-09-20,489568.0
2013-09-21,434333.0
2013-09-22,497218.0
2013-09-23,434981.0
2013-09-24,702610.0
2013-09-25,549397.0
2013-09-26,517056.0
2013-09-27,548184.0
2013-09-28,429539.0
2013-09-29,532449.0
2013-09-30,529031.0
2013-10-01,349689.0
2013-10-02,397513.0
2013-10-03,328108.0
2013-10-04,493011.0
2013-10-05,467211.0
2013-10-06,438946.0
2013-10-07,408415.0
2013-10-08,421287.0
2013-10-09,466093.0
2013-10-10,478914.0
2013-10-11,431785.0
2013-10-12,642102.0
2013-10-13,405162.0
2013-10-14,476727.0
2013-10-15,480447.0
2013-10-16,457894.0
2013-10-17,390547.0
2013-10-18,370533.0
2013-10-19,315385.0
2013-10-20,380209.0
2013-10-21,454237.0
2013-10-22,392834.0
2013-10-23,403683.0
2013-10-24,335478.0
2013-10-25,396574.0
2013-10-26,283406.0
2013-10-27,391441.0
2013-10-28,447971.0
2013-10-29,349907.0
2013-10-30,311070.0
2013-10-31,334941.0
2013-11-01,324941.0
2013-11-02,365487.0
2013-11-03,483654.0
2013-11-04,499431.0
2013-11-05,321504.0
2013-11-06,293543.0
2013-11-07,368623.0
2013-11-08,440634.0
2013-11-09,351603.0
2013-11-10,421855.0
2013-11-11,592507.0
2013-11-12,425254.0
2013-11-13,316300.0
2013-11-14,411169.0
2013-11-15,347178.0
2013-11-16,200350.0
2013-11-17,267294.0
2013-11-18,328318.0
2013-11-19,329345.0
2013-11-20,314063.0
2013-11-21,266950.0
2013-11-22,391905.0
2013-11-23,271921.0
2013-11-24,354693.0
2013-11-25,535095.0
2013-11-26,490400.0
2013-11-27,415875.0
2013-11-28,320717.0
2013-11-29,444416.0
2013-11-30,323577.0
2013-12-01,170665.0
2013-12-02,423846.0
